rds_id	canonical_symbol	human_gene_id	description	synonyms	sub_mito_localization	mito_pathways	duplicate_canonical_symbol	mapped_feature	match_type	tested	measured
excitatory_set1	DUT	1854	deoxyuridine triphosphatase	dUTPase	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	FALSE	DUT	canonical	TRUE	TRUE
excitatory_set1	EARS2	124454	glutamyl-tRNA synthetase 2, mitochondrial	COXPD12|MSE1|gluRS|mtGlnRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	EARS2	canonical	TRUE	TRUE
excitatory_set1	ECH1	1891	enoyl-CoA hydratase 1	HPXEL	Matrix	Metabolism > Lipid metabolism	FALSE	ECH1	canonical	TRUE	TRUE
excitatory_set1	ECHDC1	55862	ethylmalonyl-CoA decarboxylase 1	HEL-S-76|MMCD|dJ351K20.2	unknown	Metabolism > Lipid metabolism	FALSE	ECHDC1	canonical	TRUE	TRUE
excitatory_set1	ECHDC2	55268	enoyl-CoA hydratase domain containing 2	-	Matrix	0	FALSE	ECHDC2	canonical	TRUE	TRUE
excitatory_set1	ECHDC3	79746	enoyl-CoA hydratase domain containing 3	-	Matrix	0	FALSE	ECHDC3	canonical	TRUE	TRUE
excitatory_set1	ECHS1	1892	enoyl-CoA hydratase, short chain 1	ECHS1D|SCEH	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism	FALSE	ECHS1	canonical	TRUE	TRUE
excitatory_set1	ECI1	1632	enoyl-CoA delta isomerase 1	DCI	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	ECI1	canonical	TRUE	TRUE
excitatory_set1	ECI2	10455	enoyl-CoA delta isomerase 2	ACBD2|DRS-1|DRS1|HCA88|PECI|dJ1013A10.3	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	ECI2	canonical	TRUE	TRUE
excitatory_set1	ECSIT	51295	ECSIT signaling integrator	SITPEC	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	ECSIT	canonical	TRUE	TRUE
excitatory_set1	EFHD1	80303	EF-hand domain family member D1	MST133|MSTP133|PP3051|SWS2	MIM	Signaling > Calcium homeostasis > EF hand proteins	FALSE	EFHD1	canonical	TRUE	TRUE
excitatory_set1	EHHADH	1962	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	ECHD|FRTS3|L-PBE|LBFP|LBP|MFE1|PBFE	unknown	Metabolism > Lipid metabolism	FALSE	EHHADH;LBP	canonical;unique_synonym	TRUE	TRUE
excitatory_set1	ELAC2	60528	elaC ribonuclease Z 2	COXPD17|ELC2|HPC2	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing	FALSE	ELAC2	canonical	TRUE	TRUE
excitatory_set1	ENDOG	2021	endonuclease G	-	IMS	Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	ENDOG	canonical	TRUE	TRUE
excitatory_set1	EPHX2	2053	epoxide hydrolase 2	ABHD20|CEH|SEH	unknown	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Lipid metabolism	FALSE	EPHX2	canonical	TRUE	TRUE
excitatory_set1	ERAL1	26284	Era like 12S mitochondrial rRNA chaperone 1	CEGA|ERA|ERA-W|ERAL1A|ERAL1B|H-ERA|HERA-A|HERA-B|PRLTS6	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	ERAL1	canonical	TRUE	TRUE
excitatory_set1	ETFA	2108	electron transfer flavoprotein subunit alpha	EMA|GA2|MADD	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFA	canonical	TRUE	TRUE
excitatory_set1	ETFB	2109	electron transfer flavoprotein subunit beta	FP585|MADD	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFB	canonical	TRUE	TRUE
excitatory_set1	ETFBKMT	254013	electron transfer flavoprotein subunit beta lysine methyltransferase	C12orf72|ETFB-KMT|METTL20	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFBKMT	canonical	TRUE	TRUE
excitatory_set1	ETFDH	2110	electron transfer flavoprotein dehydrogenase	ETFQO|MADD	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFDH	canonical	TRUE	TRUE
excitatory_set1	ETFRF1	144363	electron transfer flavoprotein regulatory factor 1	LYRM5	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFRF1	canonical	TRUE	TRUE
excitatory_set1	ETHE1	23474	ETHE1 persulfide dioxygenase	HSCO|YF13H12	Matrix	Metabolism > Sulfur metabolism	FALSE	ETHE1	canonical	TRUE	TRUE
excitatory_set1	EXD2	55218	exonuclease 3'-5' domain containing 2	C14orf114|EXDL2	Matrix	Mitochondrial central dogma > Translation	FALSE	EXD2	canonical	TRUE	TRUE
excitatory_set1	EXOG	9941	exo/endonuclease G	ENDOGL1|ENDOGL2|ENGL|ENGL-a|ENGL-b|ENGLA|ENGLB	MIM	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA repair | Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay	FALSE	EXOG	canonical	TRUE	TRUE
excitatory_set1	FABP1	2168	fatty acid binding protein 1	FABPL|L-FABP	unknown	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Lipid metabolism	FALSE	FABP1	canonical	TRUE	TRUE
excitatory_set1	FAHD1	81889	fumarylacetoacetate hydrolase domain containing 1	C16orf36|YISKL	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	FALSE	FAHD1	canonical	TRUE	TRUE
excitatory_set1	FAHD2A	51011	fumarylacetoacetate hydrolase domain containing 2A	CGI-105	Matrix	0	FALSE	FAHD2A	canonical	TRUE	TRUE
excitatory_set1	FAM136A	84908	family with sequence similarity 136 member A	-	IMS	0	FALSE	FAM136A	canonical	TRUE	TRUE
excitatory_set1	FAM162A	26355	family with sequence similarity 162 member A	C3orf28|E2IG5|HGTD-P	MIM	0	FALSE	FAM162A	canonical	TRUE	TRUE
excitatory_set1	FAM185A	222234	family with sequence similarity 185 member A	-	Matrix	0	FALSE	FAM185A	canonical	TRUE	TRUE
excitatory_set1	FAM210A	125228	family with sequence similarity 210 member A	C18orf19|HsT2329	MIM	0	FALSE	FAM210A	canonical	TRUE	TRUE
excitatory_set1	FAM210B	116151	family with sequence similarity 210 member B	5A3|C20orf108|dJ1167H4.1	MIM	Metabolism > Metals and cofactors > Iron homeostasis	FALSE	FAM210B	canonical	TRUE	TRUE
excitatory_set1	FARS2	10667	phenylalanyl-tRNA synthetase 2, mitochondrial	COXPD14|FARS1|HSPC320|PheRS|SPG77|mtPheRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	FARS2	canonical	TRUE	TRUE
excitatory_set1	FASN	2194	fatty acid synthase	FAS|OA-519|SDR27X1	IMS	Metabolism > Lipid metabolism	FALSE	FAS;FASN	canonical;unique_synonym	TRUE	TRUE
excitatory_set1	FASTK	10922	Fas activated serine/threonine kinase	FAST	MIM	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	FALSE	FASTK	canonical	TRUE	TRUE
excitatory_set1	FASTKD1	79675	FAST kinase domains 1	-	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	FALSE	FASTKD1	canonical	TRUE	TRUE
excitatory_set1	FASTKD2	22868	FAST kinase domains 2	COXPD44|KIAA0971	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	FASTKD2	canonical	TRUE	TRUE
excitatory_set1	FASTKD3	79072	FAST kinase domains 3	-	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	FALSE	FASTKD3	canonical	TRUE	TRUE
excitatory_set1	FASTKD5	60493	FAST kinase domains 5	dJ1187M17.5	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	FALSE	FASTKD5	canonical	FALSE	TRUE
excitatory_set1	FBXL4	26235	F-box and leucine rich repeat protein 4	FBL4|FBL5|MTDPS13	IMS	0	FALSE	FBXL4	canonical	TRUE	TRUE
excitatory_set1	FDPS	2224	farnesyl diphosphate synthase	FPPS|FPS|POROK9	MIM	Metabolism > Lipid metabolism > Cholesterol-associated	FALSE	FDPS	canonical	TRUE	TRUE
excitatory_set1	FDX1	2230	ferredoxin 1	ADX|FDX|LOH11CR1D	Matrix	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Vitamin D metabolism	FALSE	FDX1	canonical	TRUE	TRUE
excitatory_set1	FDX2	112812	ferredoxin 2	FDX1L|MEOAL	Matrix	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	FDX2	canonical	FALSE	TRUE
excitatory_set1	FDXR	2232	ferredoxin reductase	ADR|ADXR|ANOA	Matrix	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Vitamin metabolism > Vitamin D metabolism	FALSE	FDXR	canonical	TRUE	TRUE
excitatory_set1	FECH	2235	ferrochelatase	EPP|EPP1|FCE	MIM	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	FECH	canonical	TRUE	TRUE
excitatory_set1	FH	2271	fumarate hydratase	FMRD|HLRCC|HsFH|LRCC|MCL|MCUL1	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	FALSE	FH	canonical	TRUE	TRUE
excitatory_set1	FHIT	2272	fragile histidine triad diadenosine triphosphatase	AP3Aase|FRA3B	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	FALSE	FHIT	canonical	TRUE	TRUE
excitatory_set1	FIS1	51024	fission, mitochondrial 1	CGI-135|TTC11	MOM	Mitochondrial dynamics and surveillance > Fission	FALSE	FIS1	canonical	TRUE	TRUE
excitatory_set1	FKBP10	60681	FKBP prolyl isomerase 10	BRKS1|FKBP65|OI11|OI6|PPIASE|hFKBP65	IMS	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	FALSE	FKBP10	canonical	TRUE	TRUE
excitatory_set1	FKBP8	23770	FKBP prolyl isomerase 8	FKBP38|FKBPr38	MOM	Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	FALSE	FKBP8	canonical	TRUE	TRUE
excitatory_set1	FLAD1	80308	flavin adenine dinucleotide synthetase 1	FAD1|FADS|LSMFLAD|PP591	Matrix	Metabolism > Vitamin metabolism > Vitamin B2 metabolism	FALSE	FLAD1	canonical	TRUE	TRUE
excitatory_set1	FMC1	154791	formation of mitochondrial complex V assembly factor 1 homolog	C7orf55|HSPC268	Matrix	OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	FMC1	canonical	TRUE	TRUE
excitatory_set1	FOXRED1	55572	FAD dependent oxidoreductase domain containing 1	FP634|H17|MC1DN19	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	FOXRED1	canonical	TRUE	TRUE
excitatory_set1	FPGS	2356	folylpolyglutamate synthase	-	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	FPGS	canonical	TRUE	TRUE
excitatory_set1	FTH1	2495	ferritin heavy chain 1	FHC|FTH|FTHL6|HFE5|PIG15|PLIF	unknown	Metabolism > Metals and cofactors > Iron homeostasis	FALSE	FTH1	canonical	TRUE	TRUE
excitatory_set1	FTMT	94033	ferritin mitochondrial	MTF	Matrix	Metabolism > Metals and cofactors > Iron homeostasis	FALSE	FTMT	canonical	TRUE	TRUE
excitatory_set1	FUNDC1	139341	FUN14 domain containing 1	-	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy	FALSE	FUNDC1	canonical	TRUE	TRUE
excitatory_set1	FUNDC2	65991	FUN14 domain containing 2	DC44|HCBP6|HCC3|PD03104	MOM	Mitochondrial dynamics and surveillance > Organelle contact sites | Signaling	FALSE	FUNDC2	canonical	TRUE	TRUE
excitatory_set1	FXN	2395	frataxin	CyaY|FA|FARR|FRDA|X25	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	FALSE	FXN	canonical	TRUE	TRUE
excitatory_set1	GADD45GIP1	90480	GADD45G interacting protein 1	CKBBP2|CKbetaBP2|CRIF1|MRP-L59|PLINP|PLINP-1|PRG6|Plinp1	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	GADD45GIP1	canonical	TRUE	TRUE
excitatory_set1	GARS1	2617	glycyl-tRNA synthetase 1	CMT2D|DSMAV|GARS|GlyRS|HMN5|SMAD1	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	GARS;SMAD1	unique_synonym	TRUE	TRUE
excitatory_set1	GATB	5188	glutamyl-tRNA amidotransferase subunit B	COXPD41|HSPC199|PET112|PET112L	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	GATB	canonical	TRUE	TRUE
excitatory_set1	GATC	283459	glutamyl-tRNA amidotransferase subunit C	15E1.2|COXPD42	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	GATC	canonical	TRUE	TRUE
excitatory_set1	GATD3A	8209	glutamine amidotransferase like class 1 domain containing 3A	C21orf33|ES1|GATD3|GT335|HES1|KNPH|KNPI	Matrix	0	FALSE	GATD3A;HES1	canonical;unique_synonym	TRUE	TRUE
excitatory_set1	GATM	2628	glycine amidinotransferase	AGAT|AT|CCDS3|FRTS1	Matrix	Metabolism > Nucleotide metabolism > Creatine metabolism	FALSE	GATM	canonical	TRUE	TRUE
excitatory_set1	GCAT	23464	glycine C-acetyltransferase	KBL	unknown	Metabolism > Amino acid metabolism > Glycine metabolism	FALSE	GCAT	canonical	TRUE	TRUE
excitatory_set1	GCDH	2639	glutaryl-CoA dehydrogenase	ACAD5|GCD	Matrix	Metabolism > Amino acid metabolism > Lysine metabolism	FALSE	GCDH	canonical	TRUE	TRUE
excitatory_set1	GCSH	2653	glycine cleavage system protein H	GCE|NKH	Matrix	Metabolism > Lipid metabolism > Lipoate insertion | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Amino acid metabolism > Glycine cleavage system	FALSE	GCSH	canonical	TRUE	TRUE
excitatory_set1	GDAP1	54332	ganglioside induced differentiation associated protein 1	CMT4|CMT4A|CMTRIA	MOM	0	FALSE	GDAP1	canonical	TRUE	TRUE
excitatory_set1	GFER	2671	growth factor, augmenter of liver regeneration	ALR|ERV1|HERV1|HPO|HPO1|HPO2|HSS|MMCHD|MPMCD	IMS	Protein import, sorting and homeostasis > Protein import and sorting > MIA40	FALSE	GFER	canonical	TRUE	TRUE
excitatory_set1	GFM1	85476	G elongation factor mitochondrial 1	COXPD1|EFG|EFG1|EFGM|EGF1|GFM|hEFG1|mtEF-G1	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	GFM1	canonical	TRUE	TRUE
excitatory_set1	GFM2	84340	GTP dependent ribosome recycling factor mitochondrial 2	EF-G2mt|EFG2|MRRF2|MST027|MSTP027|RRF|RRF2|RRF2mt|hEFG2|mEF-G 2	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	GFM2	canonical	TRUE	TRUE
excitatory_set1	GHITM	27069	growth hormone inducible transmembrane protein	DERP2|HSPC282|MICS1|My021|PTD010|TMBIM5	MIM	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	GHITM	canonical	TRUE	TRUE
excitatory_set1	GLDC	2731	glycine decarboxylase	GCE|GCSP|HYGN1	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Amino acid metabolism > Glycine cleavage system	FALSE	GLDC	canonical	TRUE	TRUE
excitatory_set1	GLOD4	51031	glyoxalase domain containing 4	C17orf25|CGI-150|HC71	Matrix	0	FALSE	GLOD4	canonical	TRUE	TRUE
excitatory_set1	GLRX2	51022	glutaredoxin 2	CGI-133|GRX2	Matrix	Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Vitamin C metabolism | Metabolism > Detoxification > ROS and glutathione metabolism	FALSE	GLRX2	canonical	TRUE	TRUE
excitatory_set1	GLRX5	51218	glutaredoxin 5	C14orf87|FLB4739|GRX5|PR01238|PRO1238|PRSA|SIDBA3|SPAHGC	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	GLRX5	canonical	TRUE	TRUE
excitatory_set1	GLS	2744	glutaminase	AAD20|CASGID|EIEE71|GAC|GAM|GDPAG|GLS1|KGA	MIM	Metabolism > Amino acid metabolism > Glutamate metabolism	FALSE	GLS	canonical	TRUE	TRUE
excitatory_set1	GLS2	27165	glutaminase 2	GA|GLS|LGA|hLGA	Matrix	Metabolism > Amino acid metabolism > Glutamate metabolism	FALSE	GLS2	canonical	TRUE	TRUE
excitatory_set1	GLUD1	2746	glutamate dehydrogenase 1	GDH|GDH1|GLUD	Matrix	Metabolism > Amino acid metabolism > Glutamate metabolism | Metabolism > Amino acid metabolism > GABA metabolism	FALSE	GLUD1	canonical	TRUE	TRUE
excitatory_set1	GLUD2	2747	glutamate dehydrogenase 2	GDH2|GLUDP1	Matrix	Metabolism > Amino acid metabolism > Glutamate metabolism | Metabolism > Amino acid metabolism > GABA metabolism	FALSE	GLUD2	canonical	TRUE	TRUE
excitatory_set1	GLYAT	10249	glycine-N-acyltransferase	ACGNAT|CAT|GAT	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Detoxification > Xenobiotic metabolism	FALSE	GLYAT	canonical	TRUE	TRUE
excitatory_set1	GLYCTK	132158	glycerate kinase	HBEBP2|HBEBP4|HBeAgBP4A	Matrix	Metabolism > Carbohydrate metabolism	FALSE	GLYCTK	canonical	TRUE	TRUE
excitatory_set1	GOLPH3	64083	golgi phosphoprotein 3	GOPP1|GPP34|MIDAS|Vps74	IMS	0	FALSE	GOLPH3	canonical	TRUE	TRUE
excitatory_set1	GOT2	2806	glutamic-oxaloacetic transaminase 2	KAT4|KATIV|KYAT4|mitAAT	MIM	Metabolism > Carbohydrate metabolism > Malate-aspartate shuttle | Metabolism > Amino acid metabolism > Glutamate metabolism | Metabolism > Amino acid metabolism > Glyoxylate metabolism | Metabolism > Amino acid metabolism > Kynurenine metabolism | Metabolism > Sulfur metabolism	FALSE	GOT2	canonical	TRUE	TRUE
excitatory_set1	GPAM	57678	glycerol-3-phosphate acyltransferase, mitochondrial	GPAT|GPAT1	Membrane	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	FALSE	GPAM	canonical	TRUE	TRUE
excitatory_set1	GPAT2	150763	glycerol-3-phosphate acyltransferase 2, mitochondrial	CT123	MOM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism	FALSE	GPAT2	canonical	TRUE	TRUE
excitatory_set1	GPD2	2820	glycerol-3-phosphate dehydrogenase 2	GDH2|GPDM|mGDH|mGPDH	MIM	Metabolism > Carbohydrate metabolism > Glycerol phosphate shuttle | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	GPD2	canonical	TRUE	TRUE
excitatory_set1	GPT2	84706	glutamic--pyruvic transaminase 2	ALT2|GPT 2|MRT49	Matrix	Metabolism > Amino acid metabolism > Glutamate metabolism	FALSE	GPT2	canonical	TRUE	TRUE
excitatory_set1	GPX1	2876	glutathione peroxidase 1	GPXD|GSHPX1	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Detoxification > Selenoproteins	FALSE	NA	unmatched	FALSE	FALSE
excitatory_set1	GPX4	2879	glutathione peroxidase 4	GPx-4|GSHPx-4|MCSP|PHGPx|SMDS|snGPx|snPHGPx	MIM	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Detoxification > Selenoproteins	FALSE	GPX4	canonical	TRUE	TRUE
excitatory_set1	GRHPR	9380	glyoxylate and hydroxypyruvate reductase	GLXR|GLYD|PH2	Matrix	Metabolism > Amino acid metabolism > Glyoxylate metabolism	FALSE	GRHPR	canonical	TRUE	TRUE
excitatory_set1	GRPEL1	80273	GrpE like 1, mitochondrial	GrpE|HMGE|mt-GrpE#1	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Import motor | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	FALSE	GRPEL1	canonical	TRUE	TRUE
excitatory_set1	GRPEL2	134266	GrpE like 2, mitochondrial	Mt-GrpE#2	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Import motor | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis	FALSE	GRPEL2	canonical	TRUE	TRUE
excitatory_set1	GRSF1	2926	G-rich RNA sequence binding factor 1	-	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	GRSF1	canonical	TRUE	TRUE
excitatory_set1	GSR	2936	glutathione-disulfide reductase	GR|GSRD|HEL-75|HEL-S-122m	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism	FALSE	GSR	canonical	TRUE	TRUE
excitatory_set1	GSTK1	373156	glutathione S-transferase kappa 1	GST|GST 13-13|GST13|GST13-13|GSTK1-1|hGSTK1	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	FALSE	GSTK1	canonical	TRUE	TRUE
excitatory_set1	GSTZ1	2954	glutathione S-transferase zeta 1	GSTZ1-1|MAAI|MAAID|MAI	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	FALSE	GSTZ1	canonical	TRUE	TRUE
